Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2023,Chelsea,2024-03-11 20:00:00,Home,1.78315,0.568435,1.78315,0.568435,12.826086956521738,13.578947368421053,4,8,3,2,w,3,2.4486
2023,Chelsea,2024-03-30 15:00:00,Home,4.46643,2.10422,3.70526,2.10422,9.538461538461538,24.846153846153847,24,9,2,2,d,1,2.5973
2023,Chelsea,2024-04-04 19:15:00,Home,3.48048,1.56686,1.95814,1.56686,12.294117647058824,12.72,15,7,4,3,w,3,2.4882
2023,Chelsea,2024-04-07 16:30:00,Away,0.521789,1.74265,0.521789,1.74265,7.571428571428571,20.608695652173914,6,6,2,2,d,1,0.4323
2023,Chelsea,2024-04-15 19:00:00,Home,3.37093,1.21791,2.60976,1.21791,13.785714285714286,10.368421052631579,8,5,6,0,w,3,2.7677
2023,Chelsea,2024-04-23 19:00:00,Away,1.60343,3.45858,1.60343,3.45858,19.76923076923077,13.857142857142858,6,18,0,5,l,0,0.41059999999999997
2023,Chelsea,2024-04-27 19:00:00,Away,1.56401,0.612257,1.56401,0.612257,4.806451612903226,40.77777777777778,6,7,2,2,d,1,2.1498
2023,Chelsea,2024-05-02 18:30:00,Home,2.22432,1.27064,2.22432,1.27064,13.4,6.321428571428571,5,11,2,0,w,3,2.0547999999999997
2023,Chelsea,2024-05-05 13:00:00,Home,4.21838,0.893899,4.21838,0.893899,6.72,20.52173913043478,10,4,5,0,w,3,2.869
2023,Chelsea,2024-05-11 16:30:00,Away,2.41068,2.44569,2.41068,2.44569,6.65,17.043478260869566,14,8,3,2,w,3,1.3501
2023,Chelsea,2024-05-15 18:45:00,Away,1.544,1.32423,1.544,1.32423,17.555555555555557,15.380952380952381,10,11,2,1,w,3,1.5354
2023,Chelsea,2024-05-19 15:00:00,Home,1.59771,2.002,1.59771,2.002,9.9375,9.18918918918919,8,10,2,1,w,3,1.0615999999999999
2023,West Ham,2023-08-12 14:00:00,Away,1.4834,1.51025,1.4834,1.51025,9.733333333333333,5.111111111111111,8,9,1,1,d,1,1.2985
2023,West Ham,2023-08-20 15:30:00,Home,1.71234,1.60916,0.951168,0.847993,27.0,5.2727272727272725,3,9,3,1,w,3,1.4746
2023,West Ham,2023-08-26 16:30:00,Away,2.9527,1.3743,2.9527,1.3743,28.3,3.8095238095238093,7,23,3,1,w,3,2.4210000000000003
2023,West Ham,2023-09-01 19:00:00,Away,1.22528,2.02244,1.22528,2.02244,6.869565217391305,21.3125,6,8,2,1,w,3,0.7612
2023,West Ham,2023-09-16 14:00:00,Home,0.895632,4.15046,0.895632,4.15046,42.25,11.4,1,16,1,3,l,0,0.0721
2023,West Ham,2023-09-24 13:00:00,Away,1.53878,4.14262,1.53878,3.38145,18.4,6.057142857142857,1,14,1,3,l,0,0.1954
2023,West Ham,2023-09-30 14:00:00,Home,3.19753,0.911997,3.19753,0.911997,14.125,21.266666666666666,16,5,2,0,w,3,2.6957
2023,West Ham,2023-10-08 13:00:00,Home,0.931345,1.97865,0.931345,1.97865,25.642857142857142,6.304347826086956,2,6,2,2,d,1,0.5097
2023,West Ham,2023-10-22 15:30:00,Away,0.659622,2.34143,0.659622,1.58026,14.421052631578947,11.823529411764707,4,9,1,4,l,0,0.2928
2023,West Ham,2023-10-29 13:00:00,Home,0.618578,0.733813,0.618578,0.733813,12.9375,15.076923076923077,5,3,0,1,l,0,1.1855
2023,West Ham,2023-11-04 15:00:00,Away,1.75505,1.82944,1.75505,1.82944,13.304347826086957,12.0,6,9,2,3,l,0,1.3148
2023,West Ham,2023-11-12 14:00:00,Home,2.06402,1.42128,2.06402,1.42128,15.8125,18.88235294117647,5,4,3,2,w,3,1.8349000000000002
2023,West Ham,2023-11-25 15:00:00,Away,1.36963,1.44228,1.36963,0.681108,22.857142857142858,10.72,2,2,2,1,w,3,1.2716
2023,West Ham,2023-12-03 14:00:00,Home,1.1466,0.987682,1.1466,0.987682,9.916666666666666,14.863636363636363,5,7,1,1,d,1,1.4552
2023,West Ham,2023-12-07 20:15:00,Away,1.7409,1.61268,1.7409,1.61268,18.470588235294116,4.206896551724138,1,24,2,1,w,3,1.4973
2023,West Ham,2023-12-10 14:00:00,Away,0.983,2.1884,0.983,2.1884,20.208333333333332,18.6,5,10,0,5,l,0,0.5613
2023,West Ham,2023-12-17 14:00:00,Home,1.03828,0.556206,1.03828,0.556206,11.56,8.037037037037036,4,9,3,0,w,3,1.7898
2023,West Ham,2023-12-23 12:30:00,Home,1.51468,0.730496,1.51468,0.730496,16.61904761904762,6.12,4,7,2,0,w,3,2.0373
2023,West Ham,2023-12-28 20:15:00,Away,1.59711,2.7884,0.835941,2.7884,33.55555555555556,5.230769230769231,1,27,2,0,w,3,0.6319
2023,West Ham,2024-01-02 18:30:00,Home,0.9831,2.1552,0.9831,2.1552,37.69230769230769,10.19047619047619,4,17,0,0,d,1,0.5831999999999999
2023,West Ham,2024-01-21 14:00:00,Away,2.4241,2.61362,1.66293,1.85245,11.291666666666666,8.521739130434783,5,9,2,2,d,1,1.2503
2023,West Ham,2024-02-01 19:30:00,Home,1.3128,1.13487,0.551632,1.13487,9.391304347826088,8.096774193548388,2,5,1,1,d,1,1.5501
2023,West Ham,2024-02-04 14:00:00,Away,1.1807,0.96721,1.1807,0.96721,21.714285714285715,8.84,3,9,0,3,l,0,1.5096
2023,West Ham,2024-02-11 14:00:00,Home,0.191065,3.99893,0.191065,3.23776,21.8,6.809523809523809,1,24,0,6,l,0,0.0163
2023,West Ham,2024-02-17 15:00:00,Away,0.520016,2.66942,0.520016,2.66942,8.185185185185185,13.8125,3,9,0,2,l,0,0.1861
2023,West Ham,2024-02-26 20:00:00,Home,2.06873,1.33683,2.06873,1.33683,14.3,6.461538461538462,5,11,4,2,w,3,1.9592
2023,West Ham,2024-03-02 15:00:00,Away,2.17948,3.12075,2.17948,2.35958,21.357142857142858,10.68421052631579,4,9,3,1,w,3,0.7793000000000001
2023,West Ham,2024-03-10 14:00:00,Home,1.87414,0.88131,1.87414,0.88131,8.583333333333334,7.419354838709677,7,10,2,2,d,1,2.0846999999999998
2023,West Ham,2024-03-17 14:00:00,Home,1.32829,0.911274,1.32829,0.911274,11.851851851851851,6.7894736842105265,7,17,1,1,d,1,1.684
2023,West Ham,2024-03-30 12:30:00,Away,0.994584,3.80922,0.994584,2.28688,13.052631578947368,6.791666666666667,3,16,3,4,l,0,0.1363
2023,West Ham,2024-04-02 19:15:00,Home,1.47017,1.39423,1.47017,1.39423,14.25,5.642857142857143,4,22,1,1,d,1,1.411
2023,West Ham,2024-04-06 14:00:00,Away,1.14133,1.78341,0.380163,1.02224,11.454545454545455,8.76,3,12,2,1,w,3,0.7492000000000001
2023,West Ham,2024-04-14 13:00:00,Home,1.45307,3.61413,1.45307,3.61413,13.941176470588236,13.318181818181818,3,10,0,2,l,0,0.27
2023,West Ham,2024-04-21 14:00:00,Away,1.34536,3.7185,1.34536,3.7185,14.74074074074074,9.074074074074074,2,12,2,5,l,0,0.1866
2023,West Ham,2024-04-27 11:30:00,Home,0.794025,2.29298,0.794025,2.29298,19.842105263157894,5.2,5,20,2,2,d,1,0.4667
2023,West Ham,2024-05-05 13:00:00,Away,0.893899,4.21838,0.893899,4.21838,20.52173913043478,6.72,4,10,0,5,l,0,0.09159999999999999
2023,West Ham,2024-05-11 14:00:00,Home,3.71009,0.640456,3.71009,0.640456,9.578947368421053,9.74074074074074,8,5,3,1,w,3,2.9061999999999997
2023,West Ham,2024-05-19 15:00:00,Away,0.240159,2.31504,0.240159,2.31504,63.0,8.0,0,16,1,3,l,0,0.1573
2023,Tottenham,2023-08-13 13:00:00,Away,1.45316,1.90756,1.45316,1.1464,5.870967741935484,14.1,7,11,2,2,d,1,0.9828999999999999
2023,Tottenham,2023-08-19 16:30:00,Home,2.53904,2.44604,2.53904,2.44604,9.85,12.52,12,12,2,0,w,3,1.4734999999999998
2023,Tottenham,2023-08-26 11:30:00,Away,2.26115,0.483582,2.26115,0.483582,7.6923076923076925,10.193548387096774,20,6,2,0,w,3,2.6106000000000003
2023,Tottenham,2023-09-02 14:00:00,Away,2.39785,1.66604,2.39785,1.66604,12.318181818181818,8.368421052631579,16,7,5,2,w,3,1.8978
2023,Tottenham,2023-09-16 14:00:00,Home,2.15909,0.790655,2.15909,0.790655,4.75,14.571428571428571,21,4,2,1,w,3,2.3211999999999997
2023,Tottenham,2023-09-24 13:00:00,Away,2.21166,2.3429,2.21166,1.58173,6.678571428571429,9.096774193548388,9,4,2,2,d,1,1.2706000000000002
2023,Tottenham,2023-09-30 16:30:00,Home,2.18823,1.12299,2.18823,1.12299,7.517241379310345,16.0,18,7,2,1,w,3,2.1630000000000003
2023,Tottenham,2023-10-07 11:30:00,Away,2.37947,0.848118,2.37947,0.848118,4.714285714285714,12.0,15,6,1,0,w,3,2.4356
2023,Tottenham,2023-10-23 19:00:00,Home,1.63523,0.745838,1.63523,0.745838,12.347826086956522,13.678571428571429,13,5,2,0,w,3,2.0803
2023,Tottenham,2023-10-27 19:00:00,Away,0.989103,0.561834,0.989103,0.561834,4.130434782608695,13.911764705882353,12,3,2,1,w,3,1.7838000000000003
2023,Tottenham,2023-11-06 20:00:00,Home,0.959108,4.05865,0.959108,3.29749,10.0,5.5,4,8,1,4,l,0,0.0611
2023,Tottenham,2023-11-11 12:30:00,Away,0.432315,1.90884,0.432315,1.90884,8.827586206896552,10.297297297297296,5,6,1,2,l,0,0.3342
2023,Tottenham,2023-11-26 14:00:00,Home,2.22542,2.39755,2.22542,2.39755,9.375,18.6,18,5,1,2,l,0,1.2487
2023,Tottenham,2023-12-03 16:30:00,Away,0.433077,2.90729,0.433077,2.90729,21.692307692307693,14.130434782608695,3,12,3,3,d,1,0.12890000000000001
2023,Tottenham,2023-12-07 20:15:00,Home,1.61268,1.7409,1.61268,1.7409,4.206896551724138,18.470588235294116,24,1,1,2,l,0,1.2491999999999999
2023,Tottenham,2023-12-10 16:30:00,Home,4.40118,1.61368,3.64001,1.61368,7.3,8.5,12,9,4,1,w,3,2.7586
2023,Tottenham,2023-12-15 20:00:00,Away,1.60738,1.70569,1.60738,1.70569,7.0,10.857142857142858,10,8,2,0,w,3,1.3101
2023,Tottenham,2023-12-23 15:00:00,Home,1.57527,1.98385,1.57527,1.98385,7.681818181818182,8.636363636363637,10,11,2,1,w,3,1.0991
2023,Tottenham,2023-12-28 19:30:00,Away,2.06955,3.84702,2.06955,2.32468,12.409090909090908,8.030303030303031,28,5,2,4,l,0,0.43920000000000003
2023,Tottenham,2023-12-31 14:00:00,Home,2.15027,1.58229,2.15027,1.58229,10.65,5.95,13,15,3,1,w,3,1.7818
2023,Tottenham,2024-01-14 16:30:00,Away,1.31224,0.923233,1.31224,0.923233,6.5,19.36842105263158,3,6,2,2,d,1,1.6833
2023,Tottenham,2024-01-31 19:30:00,Home,3.36194,1.59637,3.36194,1.59637,5.428571428571429,9.454545454545455,15,13,3,2,w,3,2.4727
2023,Tottenham,2024-02-03 12:30:00,Away,0.922371,3.25881,0.922371,3.25881,5.739130434782608,8.242424242424242,7,6,2,2,d,1,0.08860000000000001
2023,Tottenham,2024-02-10 15:00:00,Home,2.10928,1.49285,2.10928,0.73168,13.636363636363637,12.727272727272727,13,10,2,1,w,3,1.8099
2023,Tottenham,2024-02-17 15:00:00,Home,1.59768,1.77591,1.59768,1.77591,4.964285714285714,15.368421052631579,19,5,1,2,l,0,1.2142
2023,Tottenham,2024-03-02 15:00:00,Home,2.6625,0.277887,2.6625,0.277887,4.9,27.9375,16,2,3,1,w,3,2.8476999999999997
2023,Tottenham,2024-03-10 13:00:00,Away,2.25381,1.23267,2.25381,1.23267,4.255813953488372,20.772727272727273,9,3,4,0,w,3,2.1519
2023,Tottenham,2024-03-16 17:30:00,Away,2.14564,2.47234,2.14564,2.47234,10.15,10.793103448275861,14,12,0,3,l,0,1.1487
2023,Tottenham,2024-03-30 15:00:00,Home,2.46523,0.402402,2.46523,0.402402,4.193548387096774,14.434782608695652,22,3,2,1,w,3,2.7489
2023,Tottenham,2024-04-02 19:15:00,Away,1.39423,1.47017,1.39423,1.47017,5.642857142857143,14.25,22,4,1,1,d,1,1.2853
2023,Tottenham,2024-04-07 19:00:00,Home,1.61978,2.00122,1.61978,2.00122,8.44,18.058823529411764,17,3,3,1,w,3,1.0005000000000002
2023,Tottenham,2024-04-13 11:30:00,Away,0.737596,3.1483,0.737596,3.1483,3.217391304347826,9.192307692307692,6,8,0,4,l,0,0.1791
2023,Tottenham,2024-04-28 13:00:00,Home,2.60458,1.51469,1.84341,1.51469,6.3,9.620689655172415,9,7,2,3,l,0,2.1699
2023,Tottenham,2024-05-02 18:30:00,Away,1.27064,2.22432,1.27064,2.22432,6.321428571428571,13.4,11,5,0,2,l,0,0.7327
2023,Tottenham,2024-05-05 15:30:00,Away,1.17205,3.26222,1.17205,3.26222,8.37037037037037,13.173913043478262,9,22,2,4,l,0,0.2685
2023,Tottenham,2024-05-11 14:00:00,Home,3.00238,0.950331,3.00238,0.950331,8.208333333333334,14.421052631578947,12,2,2,1,w,3,2.6251999999999995
2023,Tottenham,2024-05-14 19:00:00,Home,1.84285,2.70331,1.84285,1.94214,11.357142857142858,13.464285714285714,5,6,0,2,l,0,0.7314
2023,Tottenham,2024-05-19 15:00:00,Away,3.19675,0.697312,3.19675,0.697312,4.956521739130435,33.92307692307692,14,2,3,0,w,3,2.8313
2023,Arsenal,2023-08-12 11:30:00,Home,0.84262,0.966305,0.84262,0.966305,4.0,44.1,9,4,2,1,w,3,1.1754
2023,Arsenal,2023-08-21 19:00:00,Away,2.20593,1.06916,1.4448,1.06916,9.6,14.375,7,10,1,0,w,3,2.2217
2023,Arsenal,2023-08-26 14:00:00,Home,3.23088,0.849817,2.46971,0.849817,8.0,35.55555555555556,22,2,2,2,d,1,2.7578
2023,Arsenal,2023-09-03 15:30:00,Home,1.90973,0.966109,1.90973,0.966109,19.4375,26.1,11,4,3,1,w,3,2.1143
2023,Arsenal,2023-09-17 15:30:00,Away,0.802605,0.28317,0.802605,0.28317,7.0,23.764705882352942,10,3,1,0,w,3,1.8359999999999999
2023,Arsenal,2023-09-24 13:00:00,Home,2.3429,2.21166,1.58173,2.21166,9.096774193548388,6.678571428571429,4,9,2,2,d,1,1.4902
2023,Arsenal,2023-09-30 14:00:00,Away,4.0742,0.644443,2.55187,0.644443,5.964285714285714,15.0,15,13,4,0,w,3,2.9419999999999997
2023,Arsenal,2023-10-08 15:30:00,Home,0.386558,0.858071,0.386558,0.858071,12.571428571428571,15.368421052631579,9,7,1,0,w,3,0.7785
2023,Arsenal,2023-10-21 16:30:00,Away,1.05791,1.71838,1.05791,0.957211,9.3,31.363636363636363,5,8,2,2,d,1,0.7988
2023,Arsenal,2023-10-28 14:00:00,Home,3.03496,0.0281554,2.27379,0.0281554,11.9375,30.923076923076923,9,1,5,0,w,3,2.9682
2023,Arsenal,2023-11-04 17:30:00,Away,0.535473,1.12355,0.535473,1.12355,8.95,8.125,7,4,0,1,l,0,0.6604
2023,Arsenal,2023-11-11 15:00:00,Home,2.63194,0.327706,2.63194,0.327706,9.842105263157896,19.692307692307693,14,2,3,1,w,3,2.9047
2023,Arsenal,2023-11-25 17:30:00,Away,1.82699,1.66315,1.82699,1.66315,7.666666666666667,8.523809523809524,4,4,1,0,w,3,1.4506000000000001
2023,Arsenal,2023-12-02 15:00:00,Home,3.30368,1.07886,3.30368,1.07886,8.625,17.058823529411764,16,1,2,1,w,3,2.6851999999999996
2023,Arsenal,2023-12-05 20:15:00,Away,2.58815,0.526254,2.58815,0.526254,6.08,15.521739130434783,19,0,4,3,w,3,2.7039
2023,Arsenal,2023-12-09 17:30:00,Away,1.71667,0.628499,1.71667,0.628499,5.346153846153846,9.620689655172415,10,3,0,1,l,0,2.2739999999999996
2023,Arsenal,2023-12-17 14:00:00,Home,2.76976,0.663054,2.76976,0.663054,13.76,19.416666666666668,19,3,2,0,w,3,2.6481999999999997
2023,Arsenal,2023-12-23 17:30:00,Away,0.851681,0.982901,0.851681,0.982901,12.857142857142858,7.303030303030303,5,7,1,1,d,1,1.2014
2023,Arsenal,2023-12-28 20:15:00,Home,2.7884,1.59711,2.7884,0.835941,5.230769230769231,33.55555555555556,27,1,0,2,l,0,2.1643
2023,Arsenal,2023-12-31 14:00:00,Away,1.6591,1.52829,1.6591,1.52829,12.15,21.88235294117647,5,5,1,2,l,0,1.4644
2023,Arsenal,2024-01-20 12:30:00,Home,3.52167,0.288083,3.52167,0.288083,9.772727272727273,20.25,18,0,5,0,w,3,2.9299999999999997
2023,Arsenal,2024-01-30 19:30:00,Away,1.39143,0.631618,1.39143,0.631618,8.555555555555555,39.714285714285715,25,2,2,1,w,3,1.9622000000000002
2023,Arsenal,2024-02-04 16:30:00,Home,2.8526,0.542052,2.8526,0.542052,9.7,9.619047619047619,5,2,3,1,w,3,2.7522999999999995
2023,Arsenal,2024-02-11 14:00:00,Away,3.99893,0.191065,3.23776,0.191065,6.809523809523809,21.8,24,1,6,0,w,3,2.9716000000000005
2023,Arsenal,2024-02-17 15:00:00,Away,2.20575,0.335143,1.44458,0.335143,9.210526315789474,22.235294117647058,15,2,5,0,w,3,2.7253
2023,Arsenal,2024-02-24 20:00:00,Home,2.59336,0.217373,2.59336,0.217373,9.096774193548388,26.7,17,4,4,1,w,3,2.8573000000000004
2023,Arsenal,2024-03-04 20:00:00,Away,2.47294,0.201374,2.47294,0.201374,12.222222222222221,37.416666666666664,22,2,6,0,w,3,2.7824
2023,Arsenal,2024-03-09 17:30:00,Home,1.59369,0.733239,1.59369,0.733239,8.3,14.6,20,3,2,1,w,3,2.0368
2023,Arsenal,2024-03-31 16:30:00,Away,0.511402,1.22009,0.511402,1.22009,11.758620689655173,6.086956521739131,7,6,0,0,d,1,0.6518999999999999
2023,Arsenal,2024-04-03 18:30:00,Home,1.14384,0.292082,1.14384,0.292082,10.708333333333334,23.529411764705884,14,3,2,0,w,3,2.1457
2023,Arsenal,2024-04-06 16:30:00,Away,4.16518,0.428514,3.40401,0.428514,15.666666666666666,9.08695652173913,18,6,3,0,w,3,2.951
2023,Arsenal,2024-04-14 15:30:00,Home,1.89003,0.929049,1.89003,0.929049,8.892857142857142,15.285714285714286,17,2,0,2,l,0,2.1182
2023,Arsenal,2024-04-20 18:30:00,Away,1.66179,0.164516,1.66179,0.164516,13.652173913043478,15.61111111111111,20,2,2,0,w,3,2.5563
2023,Arsenal,2024-04-23 19:00:00,Home,3.45858,1.60343,3.45858,1.60343,13.857142857142858,19.76923076923077,18,6,5,0,w,3,2.45
2023,Arsenal,2024-04-28 13:00:00,Away,1.51469,2.60458,1.51469,1.84341,9.620689655172415,6.3,7,9,3,2,w,3,0.6275999999999999
2023,Arsenal,2024-05-04 11:30:00,Home,3.91372,0.4687,3.15255,0.4687,8.115384615384615,11.058823529411764,28,3,3,0,w,3,2.9253000000000005
2023,Arsenal,2024-05-12 15:30:00,Away,1.73104,0.551669,1.73104,0.551669,9.25,19.0,13,4,1,0,w,3,2.427
2023,Arsenal,2024-05-19 15:00:00,Home,3.2117,0.664904,3.2117,0.664904,8.166666666666666,42.333333333333336,16,3,2,1,w,3,2.827
2023,Newcastle,2023-08-12 16:30:00,Home,4.32208,1.486,4.32208,1.486,15.0,11.571428571428571,9,6,5,1,w,3,2.7626000000000004
2023,Newcastle,2023-08-19 19:00:00,Away,0.257154,1.22528,0.257154,1.22528,15.518518518518519,13.619047619047619,5,9,0,1,l,0,0.4939
2023,Newcastle,2023-08-27 15:30:00,Home,1.62037,0.856121,1.62037,0.856121,10.80952380952381,16.08695652173913,5,5,1,2,l,0,1.9344999999999999
2023,Newcastle,2023-09-02 16:30:00,Away,0.90476,1.32258,0.90476,1.32258,12.0,10.11111111111111,7,9,1,3,l,0,0.9703999999999999
2023,Newcastle,2023-09-16 16:30:00,Home,1.50126,0.633678,0.740091,0.633678,7.6521739130434785,7.962962962962963,8,4,1,0,w,3,2.1862
2023,Newcastle,2023-09-24 15:30:00,Away,5.1082,0.579392,5.1082,0.579392,8.733333333333333,14.92,11,5,8,0,w,3,2.9736
2023,Newcastle,2023-09-30 14:00:00,Home,3.08516,0.801849,2.32399,0.801849,10.666666666666666,18.22222222222222,7,5,2,0,w,3,2.7621
2023,Newcastle,2023-10-08 13:00:00,Away,1.97865,0.931345,1.97865,0.931345,6.304347826086956,25.642857142857142,6,2,2,2,d,1,2.2586999999999997
2023,Newcastle,2023-10-21 14:00:00,Home,3.73336,1.08795,3.73336,1.08795,12.0,12.607142857142858,9,3,4,0,w,3,2.7762000000000002
2023,Newcastle,2023-10-28 16:30:00,Away,2.31987,0.863393,1.5587,0.863393,7.233333333333333,11.821428571428571,3,8,2,2,d,1,2.4965
2023,Newcastle,2023-11-04 17:30:00,Home,1.12355,0.535473,1.12355,0.535473,8.125,8.95,4,7,1,0,w,3,2.0353
2023,Newcastle,2023-11-11 17:30:00,Away,0.306141,2.78424,0.306141,2.78424,23.1,9.555555555555555,3,7,0,2,l,0,0.0844
2023,Newcastle,2023-11-25 15:00:00,Home,2.15227,0.968061,2.15227,0.968061,9.444444444444445,9.74074074074074,7,6,4,1,w,3,2.247
2023,Newcastle,2023-12-02 20:00:00,Home,2.90191,0.422674,2.90191,0.422674,8.5,15.666666666666666,17,2,1,0,w,3,2.8305
2023,Newcastle,2023-12-07 19:30:00,Away,1.29564,2.95393,1.29564,2.95393,12.083333333333334,9.0,4,13,0,3,l,0,0.43000000000000005
2023,Newcastle,2023-12-10 16:30:00,Away,1.61368,4.40118,1.61368,3.64001,8.5,7.3,9,12,1,4,l,0,0.1711
2023,Newcastle,2023-12-16 15:00:00,Home,4.27933,0.471042,4.27933,0.471042,8.11111111111111,30.09090909090909,23,4,3,0,w,3,2.9789
2023,Newcastle,2023-12-23 15:00:00,Away,1.41488,1.81844,1.41488,1.81844,5.318181818181818,11.107142857142858,16,2,0,1,l,0,1.0398
2023,Newcastle,2023-12-26 12:30:00,Home,2.79106,3.1074,2.02989,3.1074,6.933333333333334,12.75,18,4,1,3,l,0,1.1520000000000001
2023,Newcastle,2024-01-01 19:00:00,Away,0.910974,6.67151,0.910974,5.02355,14.947368421052632,4.825,4,16,2,4,l,0,0.0027
2023,Newcastle,2024-01-13 17:30:00,Home,1.23638,2.55452,1.23638,2.55452,17.1875,9.235294117647058,6,25,2,3,l,0,0.5402
2023,Newcastle,2024-01-30 20:15:00,Away,3.3224,1.44485,3.3224,1.44485,11.0,9.347826086956522,10,12,3,1,w,3,2.5302999999999995
2023,Newcastle,2024-02-03 15:00:00,Home,2.37353,2.67463,2.37353,1.91346,6.857142857142857,7.071428571428571,9,8,4,4,d,1,1.169
2023,Newcastle,2024-02-10 17:30:00,Away,0.511375,0.968075,0.511375,0.968075,9.529411764705882,26.4375,7,7,3,2,w,3,0.8567
2023,Newcastle,2024-02-17 15:00:00,Home,2.38425,2.08098,1.62308,2.08098,6.529411764705882,7.0,9,3,2,2,d,1,1.5887000000000002
2023,Newcastle,2024-02-24 20:00:00,Away,0.217373,2.59336,0.217373,2.59336,26.7,9.096774193548388,4,17,1,4,l,0,0.0844
2023,Newcastle,2024-03-02 15:00:00,Home,3.33495,0.507769,3.33495,0.507769,10.67741935483871,14.722222222222221,8,5,3,0,w,3,2.8959
2023,Newcastle,2024-03-11 20:00:00,Away,0.568435,1.78315,0.568435,1.78315,13.578947368421053,12.826086956521738,8,4,2,3,l,0,0.3675
2023,Newcastle,2024-03-30 12:30:00,Home,3.80922,0.994584,2.28688,0.994584,6.791666666666667,13.052631578947368,16,3,4,3,w,3,2.8030000000000004
2023,Newcastle,2024-04-02 18:30:00,Home,2.65009,1.69834,2.65009,0.937167,10.764705882352942,14.25,11,6,1,1,d,1,2.0467
2023,Newcastle,2024-04-06 14:00:00,Away,1.18012,0.834564,1.18012,0.834564,13.347826086956522,5.76,7,11,1,0,w,3,1.6664999999999999
2023,Newcastle,2024-04-13 11:30:00,Home,3.1483,0.737596,3.1483,0.737596,9.192307692307692,3.217391304347826,8,6,4,0,w,3,2.7365999999999997
2023,Newcastle,2024-04-24 19:00:00,Away,0.55129,1.43661,0.55129,1.43661,6.892857142857143,8.264705882352942,4,6,0,2,l,0,0.6273
2023,Newcastle,2024-04-27 14:00:00,Home,2.93477,1.82408,2.17361,1.82408,8.23076923076923,14.7,18,4,5,1,w,3,2.0884
2023,Newcastle,2024-05-04 14:00:00,Away,4.25643,1.28632,3.49526,1.28632,9.136363636363637,11.80952380952381,18,5,4,1,w,3,2.845
2023,Newcastle,2024-05-11 14:00:00,Home,2.45163,1.91556,2.45163,1.91556,13.38888888888889,12.958333333333334,12,7,1,1,d,1,1.7292
2023,Newcastle,2024-05-15 19:00:00,Away,2.27657,1.49706,2.27657,1.49706,15.727272727272727,9.333333333333334,6,11,2,3,l,0,1.9047999999999998
2023,Newcastle,2024-05-19 15:00:00,Away,3.65044,1.70157,3.65044,1.70157,11.173913043478262,7.590909090909091,12,5,4,2,w,3,2.5234000000000005
2023,Liverpool,2023-08-13 15:30:00,Away,1.29994,1.93258,1.29994,1.93258,20.047619047619047,8.947368421052632,9,11,1,1,d,1,0.9087
2023,Liverpool,2023-08-19 14:00:00,Home,3.25448,1.3867,2.33406,1.3867,7.260869565217392,11.125,11,8,3,1,w,3,2.5404
2023,Liverpool,2023-08-27 15:30:00,Away,0.856121,1.62037,0.856121,1.62037,16.08695652173913,10.80952380952381,5,5,2,1,w,3,0.8074
2023,Liverpool,2023-09-03 13:00:00,Home,2.73138,0.615503,2.73138,0.615503,8.551724137931034,67.875,11,3,3,0,w,3,2.705
2023,Liverpool,2023-09-16 11:30:00,Away,2.82701,0.538833,2.82701,0.538833,10.0,18.363636363636363,16,9,3,1,w,3,2.8023
2023,Liverpool,2023-09-24 13:00:00,Home,4.14262,1.53878,3.38145,1.53878,6.057142857142857,18.4,14,1,3,1,w,3,2.7253
2023,Liverpool,2023-09-30 16:30:00,Away,1.12299,2.18823,1.12299,2.18823,16.0,7.517241379310345,7,18,1,2,l,0,0.6294
2023,Liverpool,2023-10-08 13:00:00,Away,2.51029,2.23187,1.74913,2.23187,7.694444444444445,15.428571428571429,15,4,2,2,d,1,1.58
2023,Liverpool,2023-10-21 11:30:00,Home,2.28568,0.0937725,1.52459,0.0937725,3.3461538461538463,29.153846153846153,13,5,2,0,w,3,2.8639
2023,Liverpool,2023-10-29 14:00:00,Home,2.70428,0.642014,2.70428,0.642014,7.947368421052632,31.285714285714285,11,3,3,0,w,3,2.7153
2023,Liverpool,2023-11-05 16:30:00,Away,3.03925,1.3411,3.03925,1.3411,3.769230769230769,21.705882352941178,14,1,1,1,d,1,2.4793
2023,Liverpool,2023-11-12 14:00:00,Home,1.56004,1.44954,1.56004,1.44954,6.592592592592593,10.590909090909092,11,8,3,0,w,3,1.4565000000000001
2023,Liverpool,2023-11-25 12:30:00,Away,0.766278,1.79622,0.766278,1.79622,23.0,11.714285714285714,6,11,1,1,d,1,0.6095999999999999
2023,Liverpool,2023-12-03 14:00:00,Home,2.72831,1.51005,2.72831,1.51005,8.347826086956522,14.291666666666666,17,5,4,3,w,3,2.1870999999999996
2023,Liverpool,2023-12-06 19:30:00,Away,1.80116,0.834172,1.80116,0.834172,3.1666666666666665,25.928571428571427,14,2,2,0,w,3,2.1129
2023,Liverpool,2023-12-09 12:30:00,Away,1.3708,1.79152,1.3708,1.03036,3.1904761904761907,16.0,15,4,2,1,w,3,0.9942
2023,Liverpool,2023-12-17 16:30:00,Home,1.97111,0.632715,1.97111,0.632715,5.178571428571429,23.384615384615383,12,7,0,0,d,1,2.3368
